URL,Name,Stars,Year,Time,Rating,Genre,Director
https://www.rottentomatoes.com/m/1000792-american_anthem,1000792-american anthem,"Mitch Gaylord,Janet Jones,John Aprea,Michelle Phillips,Tiny Wells,Michael Pataki,Patrice Donnelly,R.J. Williams,Katherine Gosney,Stacy Maloney,Peter Tramm,Rosemary Forsyth,Googy Gress,Maria Anz,Jenny Ester,Andrew M. White,Popeye the Dog,Dick McGarvin,Mark Oates,Jan Claire,Megan Marsden,Li Yuejiu,Bruce Burns,Lisa Marie Campos,Bob Gauthier,Lisa Green,Chris Riser,Lyn Schmitt,Kent Weaver,Stephen Elliott,Tim Darling,Jody Raymond,Matt Arnot,Scott Barclay,Jeff Richards,Mike Bowers,Tony Russo,Phillippe Chartrand,Mike Sims,Glen Cooper,John Eccelston,Mark Ewers,Brett Finch,Doug Foerch,Steve Friedman,Rick Hall,Paul Hartman,Celeste Kelty,Tom Kennedy,Jeff Knepper,John Levy,Wes Lewis","Jun 1, 1986",110 minutes,PG-13 (adult situations/language),"Action & Adventure,Documentary,Drama",Albert Magnoli
https://www.rottentomatoes.com/m/assault_on_precinct_13,assault on precinct 13,"Ethan Hawke,Laurence Fishburne,John Leguizamo,Maria Bello,Ja Rule,Drea de Matteo,Matt Craven,Aisha Hinds,Peter Bryant,Brian Dennehy,Fulvio Cecere,Gabriel Byrne,Sasha Roiz,Philip J. Marshall,Jasmin Geljo,Courtney Cunningham,Hugh Dillon,Titus Welliver,Kim Coates,Tig Fong,Darren Frost,Dorian Harewood,Currie Graham,Jessica Greco,Robert Hayley,Jeff Ironi,Ray Kahnert,J. C. Kenny,Brian King,Gilson Lubin,Arnold Pinnock,Roman Podhora,Ed Queffelec,Dave Thomassini,Melissa Thomson,Al J. Vrkljan,Mario Klemens","Jan 19, 2005",108 minutes,"R (for strong violence and language throughout, and for some drug content)","Action & Adventure,Drama,Mystery & Suspense",Jean-François Richet
https://www.rottentomatoes.com/m/1024232-year_of_the_dragon,1024232-year of the dragon,"Mickey Rourke,John Lone,Ariane Koizumi,Leonard Termo,Raymond J. Barry,Ray Barry,Caroline Kava,Eddie Jones,Joey Chin,Victor Wong,K. Dock Yip,Pao Han Lin,Way Dong Woo,Jimmy Sun,Daniel Davin,Mark Hammer,Dennis Dun,Jack Kehler,Steven Chen,Paul Scaglione,Joseph Bonaventura,Jilly Rizzo,Joanna Merlin,Tony Lip,Fabia Drake,Gerald L. Orange,Tisa Chang,Gerald Orange,Mui Sang Fan,Yukio Yamamoto,Doreen Chan,Harry Yip,Dermot McNamara,Vallo Benjamin,Myra Chen,Feng Chin,Yuk Fan Yiu,Richie Hsiu,Jack Lee,David Lee,Irene Jung,Josie Lee,Jiwon Chang,Kelly Wong,Chi Moy,Johnny Shia,Gardell Tung,Jeff Khowong,Jerry Chan,Jerry Chang,Aileen Ho,Lisa Lee,Sammy Lee,Keenan Leung,James Scales,Ming C. Lee,Kader Ma,Manny Fung,Emily Woo,Roza Ng,Paul L.Q. Lee,Gloria Au,Jadin Wong,Lin Ngan Ng,Janice Wong,Bruno Millotti,Lucille D&#39;Agnillo,Julian Szumilo,Cecelia Pei,Quan Eng,George Kodish,Bruce Kennedy,George Kodisch,James Chin,Matthew Tung,Pat Fuji,Geoffrey Lee,Kuni Mikami,Billy Asai,Chi On Soo Hoo,John Sparks,Carmine Venezia,Anthony Parrillo,Matthew Castiglione,Steve Hanson,Raymond Gardner,Michael Acampora","Aug 16, 1985",134 minutes,"R (adult situations/language, nudity, violence)","Action & Adventure,Drama",Michael Cimino
https://www.rottentomatoes.com/m/godfather_part_iii,godfather part iii,"Al Pacino,Andy Garcia,Eli Wallach,Joe Mantegna,Diane Keaton,Talia Shire,George Hamilton,Bridget Fonda,Sofia Coppola,Raf Vallone,Franc D&#39;Ambrosio,Donal Donnelly,Richard Bright,Helmut Berger,Don Novello,John Savage,Franco Citti,Mario Donatone,Vittorio Duse,Enzo Robutti,Michele Russo,Al Martino,Robert Cicchini,Rogerio Miranda,Carlos Miranda,Vito Antuofermo,Robert Vento,Willy Brown,Jeannie Linero,Remo Remotti,Jeanne Savarino Pesch,Janet Savarino-Smith,Tere L. Baker,Carmine Caridi,Don Costello,Al Ruscio,Mickey Knox,Brett Halsey,Gabriele Torrei,John Abineri,Brian Freilino,Gregory Corso,Marino Masé,Dado Ruspoli,Valeria Sabel,Santo Indelicato,Francesco Paolo Bellante,Paco Reconti,Mimmo Cuticchio,Richard Honigman,Nicky Blair,Anthony Guidera,Frank Tarsia,Diane Agostini,Jessica DiCicco,Joseph Drago,David Hume Kennerly,James D. Damiano,Michael Boccio,Robert De Niro","Dec 25, 1990",170 minutes,R (for violence and language),"Action & Adventure,Drama",Francis Ford Coppola
https://www.rottentomatoes.com/m/alone_in_the_dark,alone in the dark,"Christian Slater,Tara Reid,Stephen Dorff,Frank C. Turner,Mathew Walker,Matthew Walker,Will Sanderson,Mark Acheson,Darren Shahlavi,Karin Konoval,Craig Brunanski,Craig Bruhnanski,Kwesi Ameyaw,Dustyn Arthurs,Catherine Lough Haggquist,John Fallon,Ed Anders,Robert Bruce,Brad Turner,Daniel Cudmore,Mike Dopud,Ho Sung Pak,Malcom Scott","Jan 28, 2005",96 minutes,R (for violence and language),"Action & Adventure,Horror",Uwe Boll
https://www.rottentomatoes.com/m/the_hunting_party,the hunting party,"Gene Hackman,Candice Bergen,Oliver Reed,Simon Oakland,Ronald Howard,G.D. Spradlin,Bernard Kay,Eugenio Escudero Garcia,Mitchell Ryan,L.Q. Jones,William Watson,Ron Howard,Rayford Barnes,Richard Adams,Dean Selmier,Ritchie Adams,Carlos Bravo y Fernandez,Bud Strait,Ralph Brown,Marian Collier,Lorenzo Mans,Max Slaten,Rafael Escudero Garcia,Emilio Rodriques Guiar,Sarah Atkinson,Francisca Tu,Lilibeth Solison,Marisa Tovar,Christine Larroude,Stephanie Pieritz","May 26, 1971",108 minutes,R,"Action & Adventure,Art House & International,Classics,Western",Don Medford
https://www.rottentomatoes.com/m/1010249-hustle,1010249-hustle,"Burt Reynolds,Catherine Deneuve,Ben Johnson,Paul Winfield,Eileen Brennan,Eddie Albert,Ernest Borgnine,Catherine Bach,Jack Carter,James Hampton,Sharon Kelly,Chuck Hayward,David Estridge,Peter Brandon,Dick Miller,David Spielberg,Naomi Stevens,Med Flory,Anthony Eldridge,John Duke Russo,Don Billett,Hal Baylor,Nancy Bonniwell,Don &#39;Red&#39; Barry,Karl Lukas,Gene Chronopoulos,Patrice Rohmer,Alvin Hammer,Dave Willock,Queenie Smith,Marilyn Moe,Robert Englund,George Memmoli,Fred Willard,Thad Geer,Kelly Wilder,Ben Young,John Furlong,Jason Wingreen,Victoria Carroll,Ron Nyman,Victoria Carrol,Steve Shaw,Dino Washington,Tasso Bravos,Nathan Harding","Dec 25, 1975",120 minutes,R,"Action & Adventure,Classics,Drama,Mystery & Suspense",Robert Aldrich
https://www.rottentomatoes.com/m/southie,southie,"Donnie Wahlberg,Rose McGowan,Anne Meara,James Cummings,Jimmy Cummings,Amanda Peet,Will Arnett,Lawrence Tierney,John Shea,Steve Kozlowski,Steve Koslowski,Robert Wahlberg,Josh Marchette,Jeffrey Cook,Jonathan Marc Sherman,Jay Giannone,Janet Giannone,Bo Cleary,Jere Shea,Bo-Bo Connley,Leo Rull,Amy Stiller,Johnny Alves","Jun 10, 1998",95 minutes,"R (adult situations/language, sex, violence)","Action & Adventure,Drama,Mystery & Suspense",John Shea
https://www.rottentomatoes.com/m/drums_along_the_mohawk,drums along the mohawk,"Claudette Colbert,Henry Fonda,Edna May Oliver,John Carradine,Eddie Collins,Dorris Bowdon,Jessie Ralph,Arthur Shields,Robert Lowery,Roger Imhof,Francis Ford,Ward Bond,Kay Linaker,Russell Simpson,Spencer Charters,Si Jenks,Jack Pennick,Arthur Ayleswofth,Chief John Big Tree,Charles Tannen,Paul McVey,Tiny Jones,Beulah Hall Jones,Edwin Maxwell,Robert Greig,Clara Blandick,Tom Tyler,Lionel Pape,Noble Johnson,Clarence Wilson,Mae Marsh","Nov 3, 1939",104 minutes,NR,"Action & Adventure,Classics,Western",John Ford
https://www.rottentomatoes.com/m/hour_of_the_gun,hour of the gun,"James Garner,Jason Robards,Robert Ryan,Albert Salmi,Charles Aidman,Steve Ihnat,Michael Tolan,Frank Converse,Sam Melville,Austin Willis,Richard Bull,Larry Gates,Karl Swenson,Bill Fletcher,Robert Phillips,William Schallert,Jon Voight,Lonny Chapman,Monte Markham,William Windom,Edward Anhalt,Walter Gregg,David Perna,Jim Sheppard,Jorge Russek","Nov 1, 1967",100 minutes,NR,"Action & Adventure,Classics,Drama,Western",John Sturges
https://www.rottentomatoes.com/m/tony_rome,tony rome,"Frank Sinatra,Jill St. John,Sue Lyon,Richard Conte,Gena Rowlands,Simon Oakland,Jeffrey Lynn,Robert J. Wilke,Lloyd Bochner,Bob Wilke,Virginia Vincent,Joan Shawlee,Richard Krisher,Lloyd Gough,Babe Hart,Templeton Fox,Rocky Graziano,Elisabeth Fraser,Liz Fraser,Shecky Green,Jeanne Cooper,Harry Davis,Stanley Ralph Ross,Buzz Henry,Deanna Lund,Michael Romanoff,Tiffany Bolling,Joe E. Ross,Jilly Rizzo","Jan 1, 1967",110 minutes,NR,"Action & Adventure,Classics,Mystery & Suspense",Gordon Douglas
https://www.rottentomatoes.com/m/crossfire_1989,crossfire 1989,"Robert Young,Robert Mitchum,Robert Ryan,Gloria Grahame,Paul Kelly,Sam Levene,Jacqueline White,Steve Brodie,George Cooper,Lex Barker,William Phipps,Richard Benedict,Tom Keene,Marlo Dwyer,Harry Harvey,Richard Powers,Carl Faulkner,Jay Norris,Robert Bray,George Turner,Don Cadell,Philip Morris,Kenneth MacDonald,Allan Ray,Bill Nind,George Meader","Jan 1, 1947",86 minutes,"NR (for strong violence, and for language)","Action & Adventure,Classics,Drama,Mystery & Suspense",Edward Dmytryk
https://www.rottentomatoes.com/m/revenants,revenants,"Geraldine Pailhas,Jonathan Zaccaï,Victor Garrivier,Catherine Samie,Djemel Barek,Marie Matheron,Saady Delas,Hélène Alexandridis,Serge Biavan,Maurice Garrel,Francois Clavier,Marisa Commandeur,Alain Guillo,Guy Anderson [Herbert],Dan Herzberg,Jean-Luc Mimault,Philippe Paimblanc,Catherine Salvini,Philippe Suner,Gerard Watkins,Frédéric Pierrot","May 14, 2004",102 minutes,NR,"Action & Adventure,Art House & International,Drama,Horror,Science Fiction & Fantasy",Robin Campillo
https://www.rottentomatoes.com/m/faster_pussycat_kill_kill,faster pussycat kill kill,"Tura Santana,Tura Satana,Lori Williams,Haji,Dennis Busch,Sue Bernard,Stuart Lancaster,Paul Trinka,Ray Barlow,Mickey Fox,Michael Finn,John Furlong","Jan 1, 1965",83 minutes,R,"Action & Adventure,Comedy,Drama",Russ Meyer
https://www.rottentomatoes.com/m/1144029-appleseed,1144029-appleseed,"Jennifer Proud,James Lyon,Mia Bradly,Mellisa Williamson,Mimi Woods,Dave Wittenberg,Asumi Miwa,Akimoro Tsubasa,Jack Aubree,Frederick Bloggs,Russell Thor,William Frederick,Steve Kramer,Michael McConnohie,William Markham,Ai Kobayashi,Jurota Kosugi,Ray Michaels,Yuki Matsuoka","Oct 16, 2004",105 minutes,R (for some violence),"Action & Adventure,Animation,Anime & Manga,Art House & International,Science Fiction & Fantasy",Shinji Aramaki
https://www.rottentomatoes.com/m/manthing,manthing,"Matthew Le Nevez,Rachael Taylor,Jack Thompson,Rawiri Paratene,Rachel Taylor,Patrick Thompson,Steve Bastoni,Alex O&#39;Loughlin,Rawiri Parpatene,William Zappa,Imogen Bailey,Robert Mammone",,106 minutes,"R (for violence, grisly images, language and some sexuality)","Action & Adventure,Horror,Mystery & Suspense,Science Fiction & Fantasy",Brett Leonard
https://www.rottentomatoes.com/m/scalphunters,scalphunters,"Burt Lancaster,Ossie Davis,Telly Savalas,Shelley Winters,Armando Silvestre,Dan Vadis,Dabney Coleman,Paul Picerni,Nick Cravat,Jack Williams,John Epper,Gregorio Acosta,Marco Antonio Arzate,José Martinez,Raul Martinez,Agapito Roidan,Chuck Robertson","Apr 2, 1968",102 minutes,NR,"Action & Adventure,Classics,Comedy,Western",Sydney Pollack
https://www.rottentomatoes.com/m/beau_geste,beau geste,"Gary Cooper,Ray Milland,Robert Preston,Susan Hayward,Brian Donlevy,J. Carroll Naish,Albert Dekker,Broderick Crawford,Charles Barton,James Stephenson,Heather Thatcher,G.P. Huntley Jr.,James Burke,Henry Brandon,Arthur Ayleswofth,Harry Woods,Harold Huber,Stanley Andrews,Donald O&#39;Connor,Billy Cook,Martin Spellman,David Holt,Ann Gillis,Harvey Stephens,Barry Macollum,Ronnie Rondell,Frank Dawson,George Chandler,Duke Green,Jerome Storm,Joe Whitehead,Harry Worth,Nestor Paiva,George Regas,Francis McDonald,Carl Voss,Joseph E. Bernard,Thomas E. Jackson,Bob Perry,Larry Lawson,Henry Sylvester,J.W. Cody,Joe Collings,G.P. Huntley,Gladys Jeans","Sep 15, 1939",114 minutes,PG,"Action & Adventure,Classics,Drama",William Wellman
https://www.rottentomatoes.com/m/stone_boy,stone boy,"Robert Duvall,Glenn Close,Jason Presson,Frederic Forrest,Wilford Brimley,Gail Youngs,Cindy Fisher,Susan Blackstone,Dean Cain,Kenneth Anderson,John L. Strandell,Tom Duncan,Dana Duffy,Quentin Rhoades,Mark Melander,Ken Magee,Mary Ellen Trainor,Ron Presson,Cody Harvey,Buck Dear,Mayf Nutter,Sharon Thomas,Timothy Phillips,Linda Hamilton,Lynne Brimley,Steve Tsigonoff,Pat Hustis","Jan 1, 1984",93 minutes,PG,"Action & Adventure,Drama",Christopher Cain
https://www.rottentomatoes.com/m/1085518-gunshy,1085518-gunshy,"William L. Petersen,Michael Wincott,Diane Lane,Kevin Gage,Michael Byrne,Eric Schaeffer,Meat Loaf,Musetta Vander,John Fleck,Badja Djola,Benjamin Lum,Natalie Canerday,R. Lee Ermey","Mar 6, 1998",120 minutes,"R (adult situations/language, sex, violence)","Action & Adventure,Drama,Mystery & Suspense",Jeff Celentano
https://www.rottentomatoes.com/m/viva_knievel,viva knievel,"Evel Knievel,Lauren Hutton,Gene Kelly,Red Buttons,Leslie Nielsen,Frank Gifford,Sheila Allen,Cameron Mitchell,Eric Olson,Albert Salmi,Dabney Coleman,Sidney Clute,Robert Tafur,Ernie F. Orsatti,Eric Shea,Marjoe Gortner","Jul 15, 1977",104 minutes,PG,"Action & Adventure,Drama",Gordon Douglas
https://www.rottentomatoes.com/m/the_princess_and_the_cobbler,the princess and the cobbler,"Vincent Price,Matthew Broderick,Donald Pleasence,Jennifer Beals,Eric Bogosian,Jonathan Winters,Bobbi Page,Toni Collette,Clive Revill,Kevin Dorsey,Mona Marshall","Jul 25, 1993",72 minutes,G,"Action & Adventure,Animation,Comedy,Kids & Family,Science Fiction & Fantasy",Richard Williams
https://www.rottentomatoes.com/m/national_treasure,national treasure,"Nicolas Cage,Diane Kruger,Justin Bartha,Sean Bean,Jon Voight,Harvey Keitel,Christopher Plummer,Hunter Gomez,David Dayan Fisher,Stewart Finlay-McLennan,Oleg Taktarov,Stephen Pope,Annie Parisse,Mark Pellegrino,Armando Riesco,Erik King","Nov 19, 2004",130 minutes,PG (for action violence and some scary images),Action & Adventure,Jon Turteltaub
https://www.rottentomatoes.com/m/house_of_flying_daggers,house of flying daggers,"Ziyi Zhang,Takeshi Kaneshiro,Andy Lau,Song Dandan,Hongfei Zhao,Jun Guo,Zhang Shu,Jiusheng Wang","Dec 3, 2004",119 minutes,"PG-13 (for sequences of stylized martial arts violence, and some sexuality)","Action & Adventure,Art House & International,Drama",Yimou Zhang
https://www.rottentomatoes.com/m/lemony_snicket,lemony snicket,"Jim Carrey,Meryl Streep,Emily Browning,Liam Aiken,Kara Hoffman,Shelby Hoffman,Timothy Spall,Billy Connolly,Catherine O&#39;Hara,Cedric the Entertainer,Jamie Harris,Craig Ferguson,Luis Guzman,Jude Law,Jennifer Coolidge,Jane Adams (II),Gilbert Gottfried","Dec 17, 2004",107 minutes,"PG (for thematic elements, scary situations and brief language)","Action & Adventure,Comedy,Kids & Family",Brad Silberling
https://www.rottentomatoes.com/m/oceans_twelve,oceans twelve,"George Clooney,Brad Pitt,Matt Damon,Bernie Mac,Don Cheadle,Catherine Zeta-Jones,Julia Roberts,Andy Garcia,Casey Affleck,Scott Caan,Edward Jemison,Elliott Gould,Carl Reiner,Robbie Coltrane,Vincent Cassel,Jeroen Krabbé,Eddie Izzard,Shaobo Qin,Cherry Jones,Eddie Jemison,David Sontag,Larry Sontag,Jared Harris,Martina Stella,Ed Kross,Don Tiffany,Anne-Marguerite Jacques,Dina Connolly,Nelson Peltz,Mini Anden,Jennifer Liu,Leah Zhang,Craig Susser,James M. Schneider,Nerissa Tedesco,Nichelle Hines,Michael VanDerHeijden,Johan Widerberg,Jeroen Willems,Chris Tates,Michael Delano,David Lindsay,Candice Azzara,Youma Diakite,Andrea Buhl,Sylvia Kwon,Francesca Lancini,Raquel Faria,Elena Potapova,Jessie Bell,Anne-Solenne Hatte,Denny Mendez,Jerry Weintraub,Mattia Sbragia,Carlo Antonazzo,Mingming Gao,Amelie Kahn-Ackermann,Luciano Miele,Antonio DeMatteo,Ana Caterina Morariu,Adriano Giannini,Giulio Magnolia,Dennis DiAngelo,Scott L. Schwartz,Giselda Volodi,Mathieu Simonet,Karl A. Brown,Marc Bodnar,Albert Finney","Dec 10, 2004",125 minutes,PG-13 (for language),"Action & Adventure,Comedy,Drama",Steven Soderbergh
https://www.rottentomatoes.com/m/elektra,elektra,"Jennifer Garner,Goran Visnjic,Kirsten Prout,Will Yun Lee,Cary-Hiroyuki Tagawa,Terence Stamp,Natassia Malthe,Bob Sapp,Chris Ackerman,Edson T. Ribeiro,Colin Cunningham,Jason Isaacs,Hiro Kanagawa,Mark Houghton,Laura Ward,Kurt Max Runte,Nathaniel Arcand,Aaron Au,Kevan Ohtsji,Ian Tracey,Jana Mitsoula,Sean Akira,Taku Kawai,Kendall Cross,Ty Olsson,Nancy Wetzel,Paul Wu,Marke Driesschen,Mike Nowak","Jan 14, 2005",98 minutes,PG-13 (for action violence),"Action & Adventure,Drama",Rob Bowman
https://www.rottentomatoes.com/m/ladder_49,ladder 49,"Joaquin Phoenix,John Travolta,Jacinda Barrett,Robert Patrick,Morris Chestnut,Billy Burke,Balthazar Getty,Tim Guinee,Kevin Chapman,Jay Hernandez,Kevin Daniels,Brooke Hamlin,Robert Logan Lewis,Spencer Berglund,Peggy Cafferty","Oct 1, 2004",114 minutes,"PG-13 (for intense fire and rescue situations, and for language)","Action & Adventure,Drama",Jay Russell
https://www.rottentomatoes.com/m/train_robbers,train robbers,"John Wayne,Ann-Margret,Rod Taylor,Ben Johnson,Christopher George,Bobby Vinton,Jerry Gatlin,Chuck Roberson,Ricardo Montalban","Feb 7, 1973",92 minutes,PG,"Action & Adventure,Classics,Western",Burt Kennedy
https://www.rottentomatoes.com/m/mcq,mcq,"John Wayne,Eddie Albert,Diana Muldaur,Colleen Dewhurst,Clu Gulager,David Huddleston,James Louis Watkins,Al Lettieri,Julie Adams,Roger E. Mosley,William Bryant,Joe Tornatore,Kim Sanford,Richard Kelton,Richard Eastham,Dick Friel,Fred Waugh (II),Chuck Roberson","Feb 6, 1974",111 minutes,PG,"Action & Adventure,Classics,Drama,Mystery & Suspense",John Sturges
https://www.rottentomatoes.com/m/firewalker,firewalker,"Chuck Norris,Louis Gossett Jr,Melody Anderson,Will Sampson,Sonny Landham,John Rhys-Davies,Ian Abercrombie,Richard Lee-Sung,Zaide Silvia Gutiérrez,Álvaro Carcaño,John Hazelwood,José Escandón","Nov 21, 1986",106 minutes,PG,"Action & Adventure,Comedy",J. Lee Thompson
https://www.rottentomatoes.com/m/electra_glide_in_blue,electra glide in blue,"Robert Blake,Billy Green Bush,Mitchell Ryan,Jeannine Riley,Elisha Cook Jr.,Royal Dano,Peter Cetera,Terry Kath,Lee Loughnane,Walter Parazaider,Ronnie Rondell Jr.,Joe Samsil,Jason Clark,Michael Butler,Susan Forristal,David Wolinski,Lucy Angle Guercio,Melissa Green,Bob Zemko,Madura,Rebecca Kapp,Jim Gilmore,Percy &quot;Duke&quot; Curtis,John Scovern,Herb Sells,Lew Burch,Gary Nichamin,J.N. Roberts,Jane Ferris,Adrienne Hayes,Susan Hail,Michelle Powers,Chester Grimes,Jeff Ramsey,Richard Karie,Doug Burns,Mickey Alzola,Alan R. Gibbs","Jun 1, 1973",106 minutes,PG,"Action & Adventure,Drama",James William Guercio
https://www.rottentomatoes.com/m/cherry_2000,cherry 2000,"Melanie Griffith,David Andrews,Tim Thomerson,Brion James,Harry Carey Jr.,Pamela Gidley,Cameron Milzer,Michael C. Gwynne,Jennifer Mayo,Marshall Bell,Jeff Levine,Howard Swaim,Ben Johnson,Howard Swain,Jennifer Balgobin,Laurence Fishburne,Jack Thibeau,Robert Z&#39;Dar,John Tarnoff,Annabel Brooks,Ray Favaro,Frances McCaffrey,Sly Ali Smith,Catherine Mary Stewart,Claude Earl Jones,Jenny Lester-McKeon,Katie Greene,Joan Riddell,Donny Evins","Feb 5, 1988",94 minutes,"PG-13 (adult situations/language, violence)","Action & Adventure,Science Fiction & Fantasy",Steve De Jarnatt
https://www.rottentomatoes.com/m/after_the_sunset,after the sunset,"Pierce Brosnan,Salma Hayek,Woody Harrelson,Naomie Harris,Russell Hornsby,Troy Garity,Chris Penn,Obba Babatundé,Mykelti Williamson,Don Cheadle,Michael Bowen,Chad Gabriel,Rex Linn","Nov 12, 2004",100 minutes,"PG-13 (for sexuality, violence and language)","Action & Adventure,Comedy,Drama",Brett Ratner
https://www.rottentomatoes.com/m/life_aquatic,life aquatic,"Bill Murray,Owen Wilson,Cate Blanchett,Anjelica Huston,Willem Dafoe,Jeff Goldblum,Michael Gambon,Noah Taylor,Bud Cort,Seu Jorge,Robyn Cohen,Waris Ahluvalia,Wallace Wolodarsky,Niels Koizumi,Peter Stormare,Pawel Wdowczak,Seymour Cassel,Matthew Gray Gubler","Dec 10, 2004",118 minutes,"R (for language, some drug use, violence and partial nudity)","Action & Adventure,Comedy,Drama",Wes Anderson
https://www.rottentomatoes.com/m/wanted_dead_or_alive_1987,wanted dead or alive 1987,"Rutger Hauer,Robert Guillaume,Gene L. Simmons,Gene Simmons,Mel Harris,William Russ,Susan McDonald,Robert John Burke,Jerry Hardin,Hugh Gillin,Robert Harper,Tu Ban Nhuyen,Eli Danker,Joe Nasser,Suzanne Wouk,Gerald Papasian,Nick Faltas,Hammam Shafie,Tyler Tyhurst,Ted White,Neil Sommers,Dennis Burkley,Dee Dee Rescher,Jesse Aragon,Thu Thuy,Tu Ban Nguyen,Garry Scott,Tiiu Leek,William Smith,R.J. Miller,Charles Shapiro,David E. Boyle,Jeffrey Josephson,Patrick Puccinelli,James Edgcomb,Buddy Farmer,Gary Werntz,Rif Hutton,Richard Partlow,Rick Goldman,George Shannon,Ed Brodow,Patrick Gorman,Hubie Kerns Jr.,Danny Costa,George W. Elam,Ben R. Scott","Jan 16, 1987",104 minutes,"R (adult situations/language, violence)",Action & Adventure,Gary Sherman
https://www.rottentomatoes.com/m/blade_trinity,blade trinity,"Wesley Snipes,Kris Kristofferson,Dominic Purcell,Jessica Biel,Ryan Reynolds,Parker Posey,Mark Berry,John Michael Higgins,Eric Bogosian,Callum Keith Rennie,Patton Oswalt,Triple H,Paul Anthony,Francoise Yip,Michael Rawlins,James Remar,Natasha Lyonne,Steve Braun,Scott Heindl,Ronald Selmour","Dec 8, 2004",113 minutes,"R (for strong pervasive violence and language, and some sexual content)","Action & Adventure,Horror,Mystery & Suspense",David S. Goyer
https://www.rottentomatoes.com/m/battle_of_the_bulge_1965,battle of the bulge 1965,"Henry Fonda,Robert Shaw,Robert Ryan,Dana Andrews,George Montgomery,Ty Hardin,Anna Maria Pier Angeli,Barbara Werle,Charles Bronson,Werner Peters,Hans Christian Blech,James MacArthur,Telly Savalas,Karl Otto Alberty,Steve Rowland,Robert Woods,Donald Pickering,Janet Brandt,William Conrad,Carl Rapp,Axel Anderson,Ben Tatar,Victor Brandt,Richard Baxter,John Clark","Dec 16, 1965",90 minutes,NR,"Action & Adventure,Classics,Drama",Ken Annakin
